r , 	 S , V
4.619999999999946 , 0.09329926227080966 , -0.24518989079361628
4.629999999999946 , 0.0925539429273733 , -0.24676119128634694
4.6399999999999455 , 0.09181411510327446 , -0.24832657372187625
4.649999999999945 , 0.09107974440579278 , -0.24988606451254905
4.659999999999945 , 0.09035079657215994 , -0.2514396899938795
4.669999999999945 , 0.08962723747043234 , -0.25298747642369834
4.679999999999945 , 0.08890903310033473 , -0.254529449981325
4.689999999999944 , 0.0881961495940752 , -0.2560656367667646
4.699999999999944 , 0.08748855321713214 , -0.257596062799929
4.709999999999944 , 0.08678621036901345 , -0.2591207540198822
4.719999999999944 , 0.08608908758398831 , -0.2606397362841084
4.729999999999944 , 0.0853971515317922 , -0.2621530353678039
4.739999999999943 , 0.08471036901830536 , -0.26366067696319134
4.749999999999943 , 0.08402870698620524 , -0.2651626866788568
4.759999999999943 , 0.08335213251559319 , -0.2666590900391081
4.769999999999943 , 0.08268061282459599 , -0.26814991248335557
4.7799999999999425 , 0.08201411526994241 , -0.2696351793655135
4.789999999999942 , 0.08135260734751534 , -0.2711149159534229
4.799999999999942 , 0.0806960566928798 , -0.27258914742829454
4.809999999999942 , 0.08004443108178724 , -0.2740578988841725
4.819999999999942 , 0.0793976984306566 , -0.2755211953274174
4.8299999999999415 , 0.07875582679703222 , -0.2769790616762095
4.839999999999941 , 0.07811878438001939 , -0.2784315227600703
4.849999999999941 , 0.07748653952069748 , -0.2798786033194041
4.859999999999941 , 0.07685906070251139 , -0.2813203280050571
4.869999999999941 , 0.0762363165516414 , -0.2827567213778953
4.87999999999994 , 0.0756182758373519 , -0.2841878079084004
4.88999999999994 , 0.07500490747231939 , -0.285613611976283
4.89999999999994 , 0.07439618051293997 , -0.28703415787011294
4.90999999999994 , 0.0737920641596168 , -0.2884494697869674
4.9199999999999395 , 0.07319252775702774 , -0.2898595718320949
4.929999999999939 , 0.07259754079437367 , -0.291264488018596
4.939999999999939 , 0.07200707290560764 , -0.29266424226712023
4.949999999999939 , 0.07142109386964528 , -0.2940588584055785
4.959999999999939 , 0.07083957361055686 , -0.2954483601688714
4.9699999999999385 , 0.07026248219774112 , -0.2968327711986324
4.979999999999938 , 0.06968978984608139 , -0.29821211504298617
4.989999999999938 , 0.06912146691608426 , -0.29958641515632173
4.999999999999938 , 0.06855748391400095 , -0.30095569489907953
5.009999999999938 , 0.06799781149193201 , -0.30231997753755324
5.019999999999937 , 0.0674424204479153 , -0.30367928624370494
5.029999999999937 , 0.06689128172599779 , -0.30503364409499417
5.039999999999937 , 0.06634436641629138 , -0.3063830740742203
5.049999999999937 , 0.06580164575501309 , -0.3077275990693778
5.0599999999999365 , 0.06526309112450977 , -0.3090672418735248
5.069999999999936 , 0.06472867405326783 , -0.3104020251846637
5.079999999999936 , 0.06419836621590809 , -0.3117319716056343
5.089999999999936 , 0.06367213943316608 , -0.31305710364401945
5.099999999999936 , 0.0631499656718581 , -0.3143774437120618
5.1099999999999355 , 0.06263181704483334 , -0.31569301412659284
5.119999999999935 , 0.06211766581091215 , -0.31700383710897306
5.129999999999935 , 0.061607484374811006 , -0.3183099347850433
5.139999999999935 , 0.06110124528705411 , -0.31961132918508706
5.149999999999935 , 0.06059892124387219 , -0.32090804224380337
5.159999999999934 , 0.06010048508708856 , -0.32220009580029063
5.169999999999934 , 0.05960590980399269 , -0.3234875115980402
5.179999999999934 , 0.05911516852720168 , -0.3247703112849402
5.189999999999934 , 0.05862823453450974 , -0.3260485164132896
5.199999999999934 , 0.05814508124872596 , -0.32732214843982116
5.209999999999933 , 0.057665682237500626 , -0.3285912287257347
5.219999999999933 , 0.05719001121314033 , -0.32985577853673903
5.229999999999933 , 0.05671804203241205 , -0.3311158190431031
5.239999999999933 , 0.05624974869633645 , -0.33237137131971595
5.2499999999999325 , 0.05578510534997069 , -0.33362245634615556
5.259999999999932 , 0.05532408628218087 , -0.33486909500676587
5.269999999999932 , 0.05486666592540436 , -0.33611130809074224
5.279999999999932 , 0.0544128188554023 , -0.33734911629222514
5.289999999999932 , 0.05396251979100239 , -0.3385825402104014
5.299999999999931 , 0.05351574359383222 , -0.3398116003496136
5.309999999999931 , 0.05307246526804336 , -0.3410363171194768
5.319999999999931 , 0.0526326599600264 , -0.3422567108350028
5.329999999999931 , 0.05219630295811712 , -0.34347280171673145
5.339999999999931 , 0.05176336969229408 , -0.3446846098908692
5.34999999999993 , 0.05133383573386766 , -0.34589215538943446
5.35999999999993 , 0.05090767679516094 , -0.34709545815040976
5.36999999999993 , 0.05048486872918246 , -0.34829453801790033
5.37999999999993 , 0.050065387529291114 , -0.3494894147422993
5.3899999999999295 , 0.04964920932885336 , -0.3506801079804589
5.399999999999929 , 0.04923631040089292 , -0.3518666372958682
5.409999999999929 , 0.04882666715773315 , -0.35304902215883627
5.419999999999929 , 0.04842025615063225 , -0.3542272819466815
5.429999999999929 , 0.04801705406941152 , -0.3554014359439266
5.4399999999999284 , 0.0476170377420768 , -0.3565715033424988
5.449999999999928 , 0.047220184134433255 , -0.35773750324193604
5.459999999999928 , 0.04682647034969376 , -0.3588994546495975
5.469999999999928 , 0.04643587362808092 , -0.36005737648088015
5.479999999999928 , 0.046048371346422985 , -0.3612112875594398
5.489999999999927 , 0.04566394101774375 , -0.36236120661741694
5.499999999999927 , 0.04528256029084671 , -0.3635071522956675
5.509999999999927 , 0.04490420694989347 , -0.36464914314399816
5.519999999999927 , 0.04452885891397671 , -0.365787197621406
5.5299999999999265 , 0.04415649423668772 , -0.3669213340963226
5.539999999999926 , 0.04378709110567879 , -0.3680515708468623
5.549999999999926 , 0.043420627842220505 , -0.3691779260610746
5.559999999999926 , 0.04305708290075411 , -0.37030041783720036
5.569999999999926 , 0.042696434868439104 , -0.37141906418393233
5.5799999999999255 , 0.042338662464696204 , -0.3725338830206788
5.589999999999925 , 0.04198374454074579 , -0.3736448921778313
5.599999999999925 , 0.04163166007914198 , -0.3747521093970359
5.609999999999925 , 0.04128238819330248 , -0.37585555233146745
5.619999999999925 , 0.040935908127034355 , -0.3769552385461077
5.629999999999924 , 0.040592199254055744 , -0.3780511855180263
5.639999999999924 , 0.04025124107751383 , -0.37914341063666507
5.649999999999924 , 0.03991301322949901 , -0.380231931204125
5.659999999999924 , 0.039577495470555495 , -0.3813167644354567
5.6699999999999235 , 0.03924466768918843 , -0.38239792745895307
5.679999999999923 , 0.03891450990136766 , -0.383475437316445
5.689999999999923 , 0.038587002250028216 , -0.3845493109635998
5.699999999999923 , 0.03826212500456771 , -0.3856195652702219
5.709999999999923 , 0.03793985856034071 , -0.38668621702055617
5.7199999999999225 , 0.037620183438150205 , -0.38774928291359356
5.729999999999922 , 0.03730308028373625 , -0.388808779563379
5.739999999999922 , 0.03698852986726198 , -0.3898647234993215
5.749999999999922 , 0.03667651308279696 , -0.3909171311665063
5.759999999999922 , 0.03636701094779816 , -0.3919660189260092
5.769999999999921 , 0.03606000460258847 , -0.3930114030552126
5.779999999999921 , 0.035755475309833 , -0.3940532997481236
5.789999999999921 , 0.03545340445401314 , -0.3950917251156938
5.799999999999921 , 0.035153773540898596 , -0.3961266951861409
5.809999999999921 , 0.03485656419701744 , -0.3971582259052717
5.81999999999992 , 0.03456175816912423 , -0.3981863331368069
5.82999999999992 , 0.034269337323666396 , -0.39921103266270735
5.83999999999992 , 0.033979283646248845 , -0.4002323401835017
5.84999999999992 , 0.03369157924109701 , -0.4012502713186152
5.8599999999999195 , 0.033406206330518357 , -0.4022648416067002
5.869999999999919 , 0.03312314725436242 , -0.4032760665059674
5.879999999999919 , 0.0328423844694795 , -0.40428396139451894
5.889999999999919 , 0.0325639005491781 , -0.40528854157068145
5.899999999999919 , 0.03228767818268114 , -0.40628982225334137
5.909999999999918 , 0.032013700174581064 , -0.40728781858228036
5.919999999999918 , 0.03174194944429392 , -0.408282545618512
5.929999999999918 , 0.03147240902551248 , -0.40927401834461946
5.939999999999918 , 0.031205062065658463 , -0.41026225166509334
5.949999999999918 , 0.03093989182533396 , -0.411247260406671
5.959999999999917 , 0.030676881677772137 , -0.4122290593186761
5.969999999999917 , 0.03041601510828723 , -0.413207663073359
5.979999999999917 , 0.03015727571372401 , -0.41418308626623734
5.989999999999917 , 0.029900647201906654 , -0.4151553434164377
5.9999999999999165 , 0.029646113391087213 , -0.41612444896703743
6.009999999999916 , 0.029393658209393658 , -0.41709041728540663
6.019999999999916 , 0.02914326569427762 , -0.4180532626635511
6.029999999999916 , 0.02889491999196184 , -0.41901299931845504
6.039999999999916 , 0.028648605356887458 , -0.4199696413924245
6.0499999999999154 , 0.028404306151161126 , -0.42092320295343055
6.059999999999915 , 0.02816200684400207 , -0.4218736979954532
6.069999999999915 , 0.027921692011189117 , -0.42282114043882507
6.079999999999915 , 0.027683346334507777 , -0.42376554413057504
6.089999999999915 , 0.0274469546011974 , -0.4247069228447725
6.099999999999914 , 0.027212501703398503 , -0.4256452902828711
6.109999999999914 , 0.02697997263760029 , -0.4265806600740527
6.119999999999914 , 0.02674935250408844 , -0.42751304577557114
6.129999999999914 , 0.02652062650639321 , -0.4284424608730961
6.1399999999999135 , 0.026293779950737874 , -0.4293689187810567
6.149999999999913 , 0.026068798245487614 , -0.43029243284298474
6.159999999999913 , 0.02584566690059885 , -0.4312130163318581
6.169999999999913 , 0.025624371527069072 , -0.43213068245044356
6.179999999999913 , 0.025404897836387268 , -0.4330454443316396
6.1899999999999125 , 0.025187231639984896 , -0.4339573150388187
6.199999999999912 , 0.024971358848687564 , -0.4348663075661692
6.209999999999912 , 0.024757265472167358 , -0.43577243483903716
6.219999999999912 , 0.02454493761839594 , -0.43667570971426756
6.229999999999912 , 0.024334361493098405 , -0.4375761449805449
6.239999999999911 , 0.024125523399207947 , -0.4384737533587337
6.249999999999911 , 0.023918409736321415 , -0.43936854750221804
6.259999999999911 , 0.02371300700015575 , -0.4402605399972412
6.269999999999911 , 0.023509301782005363 , -0.44114974336324403
6.2799999999999105 , 0.023307280768200482 , -0.4420361700532034
6.28999999999991 , 0.023106930739566527 , -0.44291983245396943
6.29999999999991 , 0.02290823857088453 , -0.44380074288660265
6.30999999999991 , 0.02271119123035263 , -0.44467891360671
6.31999999999991 , 0.022515775779048695 , -0.4455543568047807
6.3299999999999095 , 0.02232197937039409 , -0.44642708460652086
6.339999999999909 , 0.02212978924961864 , -0.44729710907318754
6.349999999999909 , 0.021939192753226807 , -0.44816444220192236
6.359999999999909 , 0.021750177308465114 , -0.44902909592608403
6.369999999999909 , 0.021562730432790837 , -0.44989108211558
6.379999999999908 , 0.02137683973334203 , -0.4507504125771976
6.389999999999908 , 0.02119249290640888 , -0.45160709905493424
6.399999999999908 , 0.0210096777369064 , -0.45246115323032654
6.409999999999908 , 0.020828382097848572 , -0.45331258672277897
6.419999999999908 , 0.02064859394982385 , -0.4541614110898912
6.429999999999907 , 0.02047030134047216 , -0.45500763782778497
6.439999999999907 , 0.02029349240396334 , -0.4558512783714295
6.449999999999907 , 0.020118155360477098 , -0.45669234409496656
6.459999999999907 , 0.01994427851568447 , -0.45753084631203406
6.4699999999999065 , 0.019771850260230858 , -0.45836679627608895
6.479999999999906 , 0.019600859069220596 , -0.4592002051807292
6.489999999999906 , 0.019431293501703133 , -0.4600310841600145
6.499999999999906 , 0.019263142200160826 , -0.460859444288786
6.509999999999906 , 0.019096393889998352 , -0.46168529658298546
6.519999999999905 , 0.018931037379033795 , -0.46250865199997254
6.529999999999905 , 0.018767061556991385 , -0.4633295214388418
6.539999999999905 , 0.018604455394995945 , -0.4641479157407383
6.549999999999905 , 0.018443207945069047 , -0.464963845689172
6.559999999999905 , 0.018283308339626894 , -0.46577732201033123
6.569999999999904 , 0.018124745790979953 , -0.46658835537339516
6.579999999999904 , 0.017967509590834353 , -0.4673969563908449
6.589999999999904 , 0.01781158910979506 , -0.4682031356187736
6.599999999999904 , 0.017656973796870857 , -0.4690069035571954
6.6099999999999035 , 0.017503653178981126 , -0.4698082706503532
6.619999999999903 , 0.017351616860464474 , -0.47060724728702547
6.629999999999903 , 0.017200854522589182 , -0.47140384380083156
6.639999999999903 , 0.017051355923065527 , -0.472198070470536
6.649999999999903 , 0.016903110895559965 , -0.47298993752035184
6.659999999999902 , 0.016756109349211203 , -0.4737794551202423
6.669999999999902 , 0.016610341268148154 , -0.47456663338622157
6.679999999999902 , 0.016465796711009815 , -0.4753514823806546
6.689999999999902 , 0.01632246581046706 , -0.476134012112555
6.699999999999902 , 0.016180338772746362 , -0.4769142325378825
6.709999999999901 , 0.016039405877155456 , -0.4776921535598385
6.719999999999901 , 0.01589965747561095 , -0.47846778502916104
6.729999999999901 , 0.015761083992167912 , -0.4792411367444178
6.739999999999901 , 0.015623675922551412 , -0.4800122184522987
6.7499999999999005 , 0.015487423833690053 , -0.4807810398479063
6.7599999999999 , 0.015352318363251499 , -0.481547610575046
6.7699999999999 , 0.01521835021917998 , -0.48231194022651397
6.7799999999999 , 0.015085510179235826 , -0.48307403834438445
6.7899999999999 , 0.014953789090537 , -0.48383391442029566
6.7999999999998995 , 0.014823177869102654 , -0.48459157789573437
6.809999999999899 , 0.014693667499398719 , -0.4853470381623191
6.819999999999899 , 0.014565249033885518 , -0.48610030456208236
6.829999999999899 , 0.014437913592567434 , -0.4868513863877511
6.839999999999899 , 0.01431165236254461 , -0.4876002928830265
6.849999999999898 , 0.014186456597566708 , -0.4883470332428619
6.859999999999898 , 0.014062317617588724 , -0.48909161661373984
6.869999999999898 , 0.013939226808328868 , -0.48983405209394765
6.879999999999898 , 0.013817175620828499 , -0.4905743487338517
6.8899999999998975 , 0.013696155571014142 , -0.4913125155361704
6.899999999999897 , 0.013576158239261577 , -0.4920485614562459
6.909999999999897 , 0.013457175269962 , -0.4927824954023147
6.919999999999897 , 0.013339198371090273 , -0.4935143262357765
6.929999999999897 , 0.01322221931377525 , -0.49424406277146204
6.9399999999998965 , 0.013106229931872198 , -0.49497171377789984
6.949999999999896 , 0.012991222121537305 , -0.4956972879775811
6.959999999999896 , 0.012877187840804273 , -0.49642079404722383
6.969999999999896 , 0.012764119109163018 , -0.49714224061803536
6.979999999999896 , 0.012652008007140446 , -0.49786163627597363
6.989999999999895 , 0.012540846675883344 , -0.4985789895620072
6.999999999999895 , 0.012430627316743362 , -0.4992943089723739
7.009999999999895 , 0.01232134219086409 , -0.5000076029588384
7.019999999999895 , 0.012212983618770233 , -0.5007188799289478
7.0299999999998946 , 0.012105543979958899 , -0.5014281482462871
7.039999999999894 , 0.011999015712492967 , -0.5021354162307322
7.049999999999894 , 0.011893391312596573 , -0.5028406921587021
7.059999999999894 , 0.011788663334252682 , -0.5035439842634098
7.069999999999894 , 0.011684824388802764 , -0.5042453007351123
7.0799999999998935 , 0.011581867144548574 , -0.5049446497213582
7.089999999999893 , 0.011479784326356015 , -0.5056420393272352
7.099999999999893 , 0.011378568715261113 , -0.5063374776156154
7.109999999999893 , 0.011278213148078075 , -0.5070309726074003
7.119999999999893 , 0.011178710517009447 , -0.5077225322817631
7.129999999999892 , 0.01108005376925836 , -0.5084121645763913
7.139999999999892 , 0.010982235906642867 , -0.5090998773877266
7.149999999999892 , 0.010885249985212366 , -0.5097856785712045
7.159999999999892 , 0.010789089114866111 , -0.5104695759414922
7.169999999999892 , 0.010693746458973806 , -0.5111515772727255
7.179999999999891 , 0.01059921523399827 , -0.5118316902987438
7.189999999999891 , 0.010505488709120199 , -0.5125099227133243
7.199999999999891 , 0.010412560205864974 , -0.5131862821704153
7.209999999999891 , 0.010320423097731568 , -0.5138607762843674
7.2199999999998905 , 0.010229070809823507 , -0.514533412630164
7.22999999999989 , 0.01013849681848189 , -0.5152041987436503
7.23999999999989 , 0.01004869465092049 , -0.5158731421217609
7.24999999999989 , 0.009959657884862886 , -0.516540250222747
7.25999999999989 , 0.009871380148181673 , -0.5172055304664008
7.269999999999889 , 0.009783855118539696 , -0.5178689902342805
7.279999999999889 , 0.00969707652303336 , -0.5185306368699323
7.289999999999889 , 0.009611038137837948 , -0.5191904776791124
7.299999999999889 , 0.009525733787854998 , -0.5198485199300074
7.309999999999889 , 0.009441157346361704 , -0.5205047708534529
7.319999999999888 , 0.00935730273466234 , -0.5211592376431521
7.329999999999888 , 0.009274163921741714 , -0.5218119274558914
7.339999999999888 , 0.009191734923920638 , -0.522462847411757
7.349999999999888 , 0.009110009804513399 , -0.523112004594348
7.3599999999998875 , 0.009028982673487253 , -0.5237594060509901
7.369999999999887 , 0.008948647687123914 , -0.5244050587929471
7.379999999999887 , 0.008868999047683032 , -0.5250489697956311
7.389999999999887 , 0.008790031003067673 , -0.5256911459988126
7.399999999999887 , 0.008711737846491782 , -0.5263315943068281
7.4099999999998865 , 0.008634113916149617 , -0.5269703215887869
7.419999999999886 , 0.008557153594887169 , -0.5276073346787773
7.429999999999886 , 0.008480851309875541 , -0.528242640376071
7.439999999999886 , 0.008405201532286294 , -0.5288762454453264
7.449999999999886 , 0.008330198776968742 , -0.5295081566167907
7.459999999999885 , 0.008255837602129204 , -0.5301383805865014
7.469999999999885 , 0.008182112609012202 , -0.5307669240164854
7.479999999999885 , 0.008109018441583581 , -0.5313937935349584
7.489999999999885 , 0.00803654978621558 , -0.5320189957365221
7.4999999999998845 , 0.007964701371373804 , -0.5326425371823607
7.509999999999884 , 0.007893467967306141 , -0.5332644244004356
7.519999999999884 , 0.007822844385733566 , -0.5338846638856807
7.529999999999884 , 0.0077528254795428625 , -0.5345032621001938
7.539999999999884 , 0.007683406142481237 , -0.5351202254734296
7.5499999999998835 , 0.007614581308852826 , -0.5357355604023898
7.559999999999883 , 0.007546345953217085 , -0.5363492732518127
7.569999999999883 , 0.0074786950900890565 , -0.5369613703543618
7.579999999999883 , 0.007411623773641508 , -0.5375718580108128
7.589999999999883 , 0.00734512709740893 , -0.5381807424902401
7.599999999999882 , 0.007279200193993392 , -0.5387880300302017
7.609999999999882 , 0.007213838234772249 , -0.5393937268369231
7.619999999999882 , 0.007149036429607681 , -0.5399978390854804
7.629999999999882 , 0.007084790026558078 , -0.5406003729199819
7.6399999999998816 , 0.0070210943115912436 , -0.5412013344537489
7.649999999999881 , 0.006957944608299418 , -0.541800729769495
7.659999999999881 , 0.006895336277616119 , -0.5423985649195053
7.669999999999881 , 0.006833264717534777 , -0.5429948459258133
7.679999999999881 , 0.00677172536282918 , -0.5435895787803772
7.6899999999998805 , 0.006710713684775696 , -0.5441827694452557
7.69999999999988 , 0.006650225190877284 , -0.5447744238527821
7.70999999999988 , 0.006590255424589272 , -0.5453645479057372
7.71999999999988 , 0.006530799965046914 , -0.5459531474775218
7.72999999999988 , 0.00647185442679469 , -0.5465402284123279
7.739999999999879 , 0.006413414459517368 , -0.5471257965253083
7.749999999999879 , 0.006355475747772805 , -0.5477098576027465
7.759999999999879 , 0.006298034010726484 , -0.5482924174022236
7.769999999999879 , 0.0062410850018877785 , -0.5488734816527863
7.779999999999879 , 0.006184624508847935 , -0.5494530560551124
7.789999999999878 , 0.006128648353019768 , -0.5500311462816759
7.799999999999878 , 0.006073152389379063 , -0.550607757976911
7.809999999999878 , 0.006018132506207667 , -0.5511828967573748
7.819999999999878 , 0.005963584624838274 , -0.5517565682119097
7.8299999999998775 , 0.005909504699400888 , -0.552328777901804
7.839999999999877 , 0.005855888716570958 , -0.5528995313609523
7.849999999999877 , 0.005802732695319176 , -0.553468834096014
7.859999999999877 , 0.005750032686662932 , -0.5540366915865718
7.869999999999877 , 0.005697784773419417 , -0.5546031092852883
7.879999999999876 , 0.005645985069960366 , -0.5551680926180628
7.889999999999876 , 0.00559462972196843 , -0.5557316469841855
7.899999999999876 , 0.005543714906195176 , -0.5562937777564927
7.909999999999876 , 0.005493236830220701 , -0.5568544902815192
7.919999999999876 , 0.005443191732214849 , -0.5574137898796511
7.929999999999875 , 0.005393575880700036 , -0.5579716818452766
7.939999999999875 , 0.005344385574315658 , -0.5585281714469372
7.949999999999875 , 0.005295617141584086 , -0.5590832639274766
7.959999999999875 , 0.005247266940678239 , -0.5596369645041894
7.9699999999998745 , 0.005199331359190714 , -0.5601892783689688
7.979999999999874 , 0.005151806813904487 , -0.5607402106884533
7.989999999999874 , 0.005104689750565156 , -0.5612897666041723
7.999999999999874 , 0.005057976643654726 , -0.5618379512326915
8.009999999999874 , 0.0050116639961669375 , -0.5623847696657566
8.019999999999873 , 0.004965748339384109 , -0.5629302269704362
8.029999999999873 , 0.004920226232655507 , -0.5634743281892645
8.039999999999873 , 0.004875094263177219 , -0.5640170783403823
8.049999999999873 , 0.0048303490457735345 , -0.5645584824176777
8.059999999999873 , 0.004785987222679813 , -0.5650985453909254
8.069999999999872 , 0.004742005463326843 , -0.5656372722059259
8.079999999999872 , 0.004698400464126672 , -0.5661746677846426
8.089999999999872 , 0.004655168948259915 , -0.5667107370253398
8.099999999999872 , 0.004612307665464515 , -0.5672454848027179
8.109999999999872 , 0.004569813391825957 , -0.5677789159680491
8.119999999999871 , 0.0045276829295689365 , -0.5683110353493122
8.129999999999871 , 0.0044859131068504515 , -0.5688418477513255
8.139999999999871 , 0.0044445007775543305 , -0.5693713579558802
8.14999999999987 , 0.004403442821087183 , -0.569899570721872
8.15999999999987 , 0.0043627361421757545 , -0.5704264907854323
8.16999999999987 , 0.004322377670665693 , -0.5709521228600585
8.17999999999987 , 0.004282364361321709 , -0.5714764716367435
8.18999999999987 , 0.004242693193629124 , -0.5719995417841047
8.19999999999987 , 0.004203361171596797 , -0.5725213379485111
8.20999999999987 , 0.004164365323561429 , -0.5730418647542111
8.21999999999987 , 0.004125702701993227 , -0.5735611268034586
8.229999999999869 , 0.004087370383302922 , -0.5740791286766382
8.239999999999869 , 0.004049365467650144 , -0.5745958749323903
8.249999999999869 , 0.004011685078753127 , -0.5751113701077346
8.259999999999868 , 0.003974326363699755 , -0.5756256187181937
8.269999999999868 , 0.003937286492759924 , -0.5761386252579151
8.279999999999868 , 0.0039005626591992306 , -0.5766503941997931
8.289999999999868 , 0.003864152079093961 , -0.5771609299955893
8.299999999999867 , 0.0038280519911473828 , -0.577670237076053
8.309999999999867 , 0.003792259656507332 , -0.5781783198510404
8.319999999999867 , 0.0037567723585850824 , -0.5786851827096331
8.329999999999867 , 0.003721587402875493 , -0.5791908300202561
8.339999999999867 , 0.0036867021167784272 , -0.5796952661307947
8.349999999999866 , 0.003652113849421429 , -0.5801984953687112
8.359999999999866 , 0.0036178199714836565 , -0.58070052204116
8.369999999999866 , 0.003583817875021062 , -0.581201350435103
8.379999999999866 , 0.0035501049732928076 , -0.5817009848174237
8.389999999999866 , 0.003516678700588914 , -0.5821994294350403
8.399999999999865 , 0.00348353651205913 , -0.5826966885150189
8.409999999999865 , 0.0034506758835430224 , -0.5831927662646853
8.419999999999865 , 0.0034180943114012663 , -0.5836876668717363
8.429999999999865 , 0.0033857893123481414 , -0.5841813945043508
8.439999999999864 , 0.0033537584232852186 , -0.5846739533112989
8.449999999999864 , 0.0033219992011362313 , -0.585165347422052
8.459999999999864 , 0.0032905092226831263 , -0.5856555809468906
8.469999999999864 , 0.0032592860844032814 , -0.5861446579770133
8.479999999999864 , 0.0032283274023078875 , -0.5866325825846427
8.489999999999863 , 0.0031976308117814857 , -0.5871193588231327
8.499999999999863 , 0.003167193967422652 , -0.5876049907270744
8.509999999999863 , 0.0031370145428858197 , -0.5880894823124009
8.519999999999863 , 0.0031070902307242386 , -0.5885728375764921
8.529999999999863 , 0.0030774187422340565 , -0.5890550604982787
8.539999999999862 , 0.0030479978072995187 , -0.5895361550383451
8.549999999999862 , 0.0030188251742392803 , -0.5900161251390322
8.559999999999862 , 0.0029898986096538196 , -0.5904949747245393
8.569999999999862 , 0.0029612158982739497 , -0.5909727077010254
8.579999999999862 , 0.0029327748428104165 , -0.5914493279567099
8.589999999999861 , 0.0029045732638045807 , -0.5919248393619725
8.599999999999861 , 0.0028766089994801724 , -0.5923992457694528
8.60999999999986 , 0.0028488799055961145 , -0.5928725510141489
8.61999999999986 , 0.002821383855300406 , -0.5933447589135157
8.62999999999986 , 0.0027941187389850554 , -0.5938158732675622
8.63999999999986 , 0.002767082464142066 , -0.5942858978589489
8.64999999999986 , 0.0027402729552204546 , -0.5947548364530836
8.65999999999986 , 0.0027136881534843035 , -0.5952226927982174
8.66999999999986 , 0.00268732601687184 , -0.5956894706255398
8.67999999999986 , 0.002661184519855531 , -0.5961551736492732
8.68999999999986 , 0.002635261653303188 , -0.5966198055667667
8.699999999999859 , 0.002609555424340079 , -0.5970833700585899
8.709999999999859 , 0.002584063856212036 , -0.597545870788625
8.719999999999859 , 0.002558784988149551 , -0.5980073114041594
8.729999999999858 , 0.0025337168752328602 , -0.5984676955359772
8.739999999999858 , 0.002508857588257999 , -0.5989270267984503
8.749999999999858 , 0.0024842052136038314 , -0.5993853087896287
8.759999999999858 , 0.00245975785310004 , -0.5998425450913304
8.769999999999857 , 0.0024355136238960744 , -0.6002987392692308
8.779999999999857 , 0.002411470658331046 , -0.6007538948729517
8.789999999999857 , 0.00238762710380457 , -0.6012080154361491
8.799999999999857 , 0.0023639811226485417 , -0.6016611044766009
8.809999999999857 , 0.002340530891999841 , -0.6021131654962946
8.819999999999856 , 0.0023172746036739635 , -0.6025642019815128
8.829999999999856 , 0.0022942104640395655 , -0.6030142174029204
8.839999999999856 , 0.002271336693893921 , -0.6034632152156492
8.849999999999856 , 0.0022486515283392816 , -0.6039111988593834
8.859999999999856 , 0.002226153216660132 , -0.6043581717584438
8.869999999999855 , 0.0022038400222013405 , -0.6048041373218714
8.879999999999855 , 0.0021817102222471893 , -0.6052490989435118
8.889999999999855 , 0.0021597621079012855 , -0.6056930600020967
8.899999999999855 , 0.0021379939839673424 , -0.6061360238613271
8.909999999999854 , 0.0021164041688308275 , -0.6065779938699551
8.919999999999854 , 0.0020949909943414682 , -0.607018973361865
8.929999999999854 , 0.002073752805696611 , -0.6074589656561541
8.939999999999854 , 0.002052687961325427 , -0.6078979740572129
8.949999999999854 , 0.0020317948327739583 , -0.6083360018548054
8.959999999999853 , 0.0020110718045909973 , -0.6087730523241479
8.969999999999853 , 0.001990517274214796 , -0.6092091287259882
8.979999999999853 , 0.001970129651860595 , -0.6096442343066836
8.989999999999853 , 0.0019499073604089703 , -0.6100783722982789
8.999999999999853 , 0.0019298488352949882 , -0.6105115459185837
9.009999999999852 , 0.0019099525243981657 , -0.6109437583712496
9.019999999999852 , 0.001890216887933227 , -0.611375012845846
9.029999999999852 , 0.0018706403983416533 , -0.6118053125179367
9.039999999999852 , 0.0018512215401840172 , -0.6122346605491548
9.049999999999851 , 0.0018319588100330977 , -0.6126630600872779
9.059999999999851 , 0.0018128507163677693 , -0.6130905142663028
9.069999999999851 , 0.0017938957794676586 , -0.6135170262065194
9.07999999999985 , 0.0017750925313085647 , -0.6139425990145841
9.08999999999985 , 0.0017564395154586342 , -0.6143672357835935
9.09999999999985 , 0.0017379352869752891 , -0.6147909395931566
9.10999999999985 , 0.0017195784123028985 , -0.6152137135094671
9.11999999999985 , 0.0017013674691711896 , -0.6156355605853756
9.12999999999985 , 0.001683301046494393 , -0.6160564838604605
9.13999999999985 , 0.001665377744271116 , -0.6164764863610993
9.14999999999985 , 0.0016475961734849379 , -0.6168955711005387
9.15999999999985 , 0.001629954956005722 , -0.6173137410789649
9.169999999999849 , 0.0016124527244916393 , -0.6177309992835731
9.179999999999849 , 0.0015950881222918983 , -0.618147348688637
9.189999999999849 , 0.001577859803350173 , -0.6185627922555769
9.199999999999848 , 0.001560766432108729 , -0.6189773329330288
9.209999999999848 , 0.001543806683413234 , -0.619390973656912
9.219999999999848 , 0.001526979242418258 , -0.6198037173504962
9.229999999999848 , 0.0015102828044934462 , -0.6202155669244693
9.239999999999847 , 0.0014937160751303696 , -0.6206265252770037
9.249999999999847 , 0.0014772777698500393 , -0.6210365952938223
